isbn13,gender,age,bukbu,dalseochild,dowon,bonly,sungseo,topic,bookname,bookurl
9791160513899,F,40,0,0,0,1,0,17,"거봐, 안 무섭지?",https://image.aladin.co.kr/product/26032/26/cover/k572737457_1.jpg
9788968306204,F,40,0,0,0,1,0,7,나는 언제나 말하고 있었어,https://image.aladin.co.kr/product/26188/81/cover/8968306206_1.jpg
9791160268379,F,14,0,0,0,1,0,18,이상한 붕어빵 아저씨,https://image.aladin.co.kr/product/26171/75/cover/k512737356_1.jpg
9788961708029,F,40,0,0,0,1,0,1,아주 특별한 동생이 생겼어,https://image.aladin.co.kr/product/26112/78/cover/8961708023_1.jpg
9788936447953,F,8,0,0,0,1,0,11,고향에 계신 낙타께,https://image.aladin.co.kr/product/26113/97/cover/8936447955_1.jpg
9791195512195,F,8,0,0,0,1,0,18,일주일 회장,https://image.aladin.co.kr/product/26173/7/cover/k092737458_1.jpg
9791190136358,F,40,0,0,0,1,0,18,누가 진짜 엄마야?,https://image.aladin.co.kr/product/26082/3/cover/k592737157_1.jpg
9788993143966,F,40,0,0,0,1,0,1,세 바퀴로 걷는 염소 조이,https://image.aladin.co.kr/product/26077/8/cover/899314396x_1.jpg
9791165731274,F,8,0,0,0,1,0,18,연필 도둑 한명필,https://image.aladin.co.kr/product/26098/43/cover/k342737253_1.jpg
9791160513868,F,8,0,0,0,1,0,6,줄줄이 호떡,https://image.aladin.co.kr/product/26032/23/cover/k242737052_1.jpg
9788983898845,F,40,0,0,0,1,0,13,엄마 감옥을 탈출할 거야,https://image.aladin.co.kr/product/26056/69/cover/8983898844_1.jpg
9791165810719,M,20,0,0,0,1,0,3,엄마는 게임 중독,https://image.aladin.co.kr/product/26076/73/cover/k452737153_1.jpg
9791162181362,F,0,0,0,0,1,1,18,진아노사우루스와 유한 공주,https://image.aladin.co.kr/product/26055/89/cover/k152737051_1.jpg
9788911128419,F,40,0,0,0,1,0,12,꿈꾸는 몽상가 달리의 녹아내리는 시계,https://image.aladin.co.kr/product/26028/75/cover/8911128414_1.jpg
9791165731250,F,40,0,0,0,1,0,17,"으악, 큰일 났다!",https://image.aladin.co.kr/product/26021/7/cover/k702737852_1.jpg
9788960986718,F,8,0,0,0,1,0,18,시계 수리점의 아기 고양이,https://image.aladin.co.kr/product/25969/60/cover/8960986712_1.jpg
9791191204025,M,60,0,0,0,1,0,2,복수 맛 마카롱,https://image.aladin.co.kr/product/26003/47/cover/k042737324_1.jpg
9788950983901,F,40,0,0,0,1,0,18,"이사도라 문, 휴가를 즐기다",https://image.aladin.co.kr/product/26010/11/cover/8950983907_1.jpg
9791157412310,F,40,0,0,0,1,0,3,일회용 가족,https://image.aladin.co.kr/product/26013/8/cover/k892737425_1.jpg
9788949140070,F,40,0,0,0,1,0,10,미드나잇 아워 1 - 자정에 갇힌 세상,https://image.aladin.co.kr/product/25968/46/cover/8949140071_1.jpg
9788966351282,F,40,0,0,0,1,0,3,코로나19 학교에서 아이들의 행복 찾기!,https://image.aladin.co.kr/product/25954/35/cover/896635128x_1.jpg
9791165792220,F,30,0,0,0,1,0,4,메리 포핀스 (Special Edition),https://image.aladin.co.kr/product/25922/11/cover/k022737709_1.jpg
9791164520268,F,14,0,0,0,1,0,10,"지구를 지키는 아이, 살바도르",https://image.aladin.co.kr/product/25949/92/cover/k552737809_1.jpg
9791160266023,F,14,1,1,0,1,0,13,무민 가족과 마법의 모자,https://image.aladin.co.kr/product/25726/84/cover/k432736870_1.jpg
9791134850005,F,8,0,0,0,1,0,11,안녕 자두야 인성 동화,https://image.aladin.co.kr/product/19155/99/cover/k082635591_1.jpg
9791134834647,M,30,0,0,0,1,0,11,안녕 자두야 인성 동화,https://image.aladin.co.kr/product/19938/63/cover/k532635747_1.jpg
9791160266016,F,40,1,1,0,1,0,13,무민 골짜기로 가는 길,https://image.aladin.co.kr/product/25726/77/cover/k322736870_1.jpg
9791160266030,F,40,0,1,0,1,0,13,무민 가족과 크리스마스 대소동,https://image.aladin.co.kr/product/25726/80/cover/k412736870_1.jpg
9788934989820,F,40,0,0,0,1,0,3,세상에서 제일 달고나,https://image.aladin.co.kr/product/25762/75/cover/8934989823_1.jpg
9788963193939,F,14,0,0,0,1,0,3,궁금한 아파트,https://image.aladin.co.kr/product/26093/26/cover/8963193934_1.jpg
9791190557085,F,40,1,1,0,1,0,6,베르메유의 숲 :이상한 오후의 핑크빛 소풍,https://image.aladin.co.kr/product/25479/7/cover/k682633923_1.jpg
9791162101001,F,8,0,0,0,1,0,18,반쪽짜리 초대장,https://image.aladin.co.kr/product/26057/91/cover/k512737053_1.jpg
9788939571754,F,40,1,0,0,1,1,1,우투리 숲으로 간 아이들,https://image.aladin.co.kr/product/24629/83/cover/8939571754_1.jpg
9788965463795,F,20,0,0,0,1,0,2,엘 데포 :슈퍼 파워 에디션,https://image.aladin.co.kr/product/25817/25/cover/8965463793_1.jpg
9791163270393,F,40,1,1,0,1,0,2,달리다 보니 결승선,https://image.aladin.co.kr/product/20585/12/cover/k252636764_1.jpg
9788964964217,F,8,1,0,0,1,1,10,맞바꾼 회중시계 :김구와 윤봉길의 독립운동 이야기,https://image.aladin.co.kr/product/24931/48/cover/8964964217_1.jpg
9791157851935,F,14,1,0,1,1,0,3,할머니의 씨앗 주머니,https://bookthumb-phinf.pstatic.net/cover/135/499/13549989.jpg?type=m1&udate=20180619
9788955889505,F,8,1,0,1,1,1,19,스플래시,https://image.aladin.co.kr/product/24610/24/cover/895588950x_1.jpg
9788955889475,F,40,1,1,0,1,0,18,거짓말 언니,https://image.aladin.co.kr/product/24162/53/cover/895588947x_1.jpg
9791157853229,F,40,1,1,0,1,0,17,그깟 100원이라고?,https://image.aladin.co.kr/product/24655/25/cover/k392631499_1.jpg
9788939571464,F,40,1,1,0,1,0,19,배낭을 멘 노인,https://image.aladin.co.kr/product/20777/92/cover/8939571460_1.jpg
9791163270553,F,14,1,1,0,1,0,4,이 도시에서 가장 높은 아파트 1층에 사는 아이,https://image.aladin.co.kr/product/24090/68/cover/k382639232_1.jpg
9788939571761,F,8,1,0,1,1,1,13,거짓말 노트,https://image.aladin.co.kr/product/24943/55/cover/8939571762_1.jpg
9788980714513,F,30,1,0,0,1,0,1,거짓말이 아니야,https://bookthumb-phinf.pstatic.net/cover/144/565/14456558.jpg?type=m1&udate=20190115
9791163270546,F,40,1,1,0,1,0,17,오늘 밤 코끼리와 모험을 떠날 거예요,https://bookthumb-phinf.pstatic.net/cover/163/318/16331825.jpg?type=m1&udate=20200418
9791170263470,F,8,1,1,1,1,0,2,출동! 우리 반 \'디지털 성범죄\' 수사대 :어린이 친구들을 노리는 디지털 성범죄의 위험을 알려주는 생활동화,https://image.aladin.co.kr/product/24552/25/cover/k092631876_1.jpg
9791162040966,F,8,1,0,0,1,0,3,미미네 점방으로 놀러 오세요! :생활 속 사회 이야기,https://image.aladin.co.kr/product/24790/62/cover/k472736330_1.jpg
9788977469488,F,20,0,0,0,1,0,1,"당신의 기억을 팔겠습니까? - 인권과 자본, 민영화의 그늘을 알려 주는 동화",https://image.aladin.co.kr/product/25852/95/cover/8977469481_2.jpg
9788952242532,F,14,1,1,0,1,0,3,사진 속 그 애 :5·6학년 창작 동화,https://image.aladin.co.kr/product/25708/25/cover/895224253x_1.jpg
9788961707947,F,30,1,1,0,1,0,3,"그레타 툰베리, 세상을 바꾸다",https://image.aladin.co.kr/product/25643/34/cover/8961707949_1.jpg
9791189239442,F,8,0,0,0,1,0,1,부글부글 도깨비 셰프,https://image.aladin.co.kr/product/25899/30/cover/k122737777_1.jpg
9791185871370,F,40,1,1,0,1,0,3,파워 업! 에너지 전쟁,http://image.aladin.co.kr/product/8175/30/cover/k432434548_2.jpg
9788983927712,F,14,1,0,0,1,0,19,해리포터 :불의 잔,https://image.aladin.co.kr/product/21574/23/cover/8983927712_2.jpg
9788983927705,F,14,1,0,0,1,0,19,해리포터 :불의 잔,https://image.aladin.co.kr/product/21574/23/cover/8983927704_2.jpg
9788983927675,F,40,1,0,0,1,0,19,해리포터 :아즈카반의 죄수,https://image.aladin.co.kr/product/21574/14/cover/8983927674_2.jpg
9788909544023,F,40,1,0,0,1,1,1,우리 아파트 향기 도사 :성주희 장편동화,https://image.aladin.co.kr/product/25513/59/cover/8909544023_1.jpg
9788954674638,F,40,1,1,1,1,1,1,5번 레인,https://image.aladin.co.kr/product/25151/14/cover/8954674631_1.jpg
9791185053486,F,40,1,0,0,1,1,17,공슬기의 슬기로운 플라스틱 생활 :초등학생이 꼭 알아야 할 플라스틱 사용 설명서,https://image.aladin.co.kr/product/25520/10/cover/k712633224_1.jpg
9791187903451,F,8,1,0,0,1,1,3,기억해 줘,https://image.aladin.co.kr/product/25451/21/cover/k582633516_1.jpg
9791160513806,F,14,1,1,0,1,0,19,골리앗,https://image.aladin.co.kr/product/25456/32/cover/k282633615_1.jpg
9791189879365,F,40,1,0,0,1,0,7,나는 달항아리야,https://image.aladin.co.kr/product/25462/46/cover/k712633725_1.jpg
9788934991830,F,40,1,1,0,1,1,19,고민을 대신 전해 드립니다,https://image.aladin.co.kr/product/24790/61/cover/8934991836_1.jpg
9791165730840,F,40,1,1,0,1,0,1,강을 건너는 아이,https://image.aladin.co.kr/product/25476/43/cover/k292633921_1.jpg
9788950993153,F,40,0,0,0,1,0,18,마법천자문 50 - 착해져라! 착할 선(善)!,https://image.aladin.co.kr/product/26192/73/cover/8950993155_1.jpg
9788950981648,F,40,0,0,0,1,0,9,마법천자문 :손오공의 한자 대탐험,https://image.aladin.co.kr/product/23479/9/cover/8950981645_1.jpg
9788950987749,M,40,0,0,0,1,0,18,마법천자문 :손오공의 한자 대탐험,https://image.aladin.co.kr/product/24081/64/cover/8950987740_1.jpg
9788950989804,F,40,0,0,0,1,0,18,마법천자문 :손오공의 한자 대탐험,https://image.aladin.co.kr/product/25166/28/cover/8950989808_1.jpg
9791157853403,F,8,0,0,0,1,0,9,우리말을 알려 드립니다 :남다른 말하기 글쓰기를 위한 우리말 부려쓰기,https://image.aladin.co.kr/product/25380/48/cover/k782633814_1.jpg
9791164520244,F,14,0,0,0,1,0,3,도시는 어떻게 만들까?,https://image.aladin.co.kr/product/26020/81/cover/k252737852_1.jpg
9791170263678,F,8,1,0,0,1,1,11,(세상을 따뜻하게 만드는) 착한 디자인 이야기,https://image.aladin.co.kr/product/25366/99/cover/k102633714_1.jpg
9791156131496,F,40,0,0,0,1,0,18,오늘도 멋진 생각이야! :상상을 키워 주는 철학 그림책,https://image.aladin.co.kr/product/25630/41/cover/k972735215_2.jpg
9791164136865,F,40,0,0,0,1,0,3,내일은 발명왕 :본격 대결 과학발명 만화,https://image.aladin.co.kr/product/25678/75/cover/k282735247_1.jpg
9791164135189,F,40,0,0,0,1,0,1,내일은 발명왕 :본격 대결 과학발명 만화,https://image.aladin.co.kr/product/24741/0/cover/k452631612_1.jpg
9791164134359,F,30,0,0,0,1,0,1,내일은 발명왕 :본격 대결 과학발명 만화,https://image.aladin.co.kr/product/22900/9/cover/k532636944_1.jpg
9791164137121,F,30,0,1,1,1,0,3,흔한남매의 흔한 호기심 :일상에서 만나는 과학 상식,https://image.aladin.co.kr/product/25812/8/cover/k352736335_1.jpg
9791164386383,F,8,0,0,0,1,0,5,신비아파트 한자 귀신 8 - 혼돈의 도시,https://image.aladin.co.kr/product/22899/51/cover/k252636944_1.jpg
9791164386178,F,40,0,0,0,1,0,4,(신비아파트) 한자귀신,https://image.aladin.co.kr/product/21778/96/cover/k912636106_1.jpg
9791164387564,F,8,0,0,0,1,0,5,신비아파트 한자 귀신 14 - 차원의 미아,https://image.aladin.co.kr/product/26212/29/cover/k722738280_1.jpg
9791164386536,M,8,0,0,0,1,0,5,(신비아파트) 한자귀신,https://image.aladin.co.kr/product/23591/90/cover/k862638429_1.jpg
9791164386734,M,8,0,0,0,1,0,5,신비아파트 한자 귀신 10 - 팔척귀의 함정,https://image.aladin.co.kr/product/24084/61/cover/k842639136_1.jpg
9791164050659,F,14,1,1,0,1,0,10,초등학생을 위한 양자역학 :어린이과학동화 화제의 만화,https://image.aladin.co.kr/product/24693/40/cover/k942631706_1.jpg
9791164050826,M,30,0,0,0,1,0,10,초등학생을 위한 양자역학 4 - 원자 폭탄의 비밀,https://image.aladin.co.kr/product/25967/84/cover/k452738774_1.jpg
9791164050758,F,14,1,1,0,1,0,10,초등학생을 위한 양자역학 :어린이과학동화 화제의 만화,https://image.aladin.co.kr/product/25325/80/cover/k392633502_1.jpg
9791164050666,M,50,1,1,0,1,0,10,초등학생을 위한 양자역학 :어린이과학동화 화제의 만화,https://image.aladin.co.kr/product/24692/18/cover/k292631696_1.jpg
9791191007022,M,20,0,0,0,1,0,11,처음 읽는 상대성 이론,https://image.aladin.co.kr/product/26092/74/cover/k562737258_1.jpg
9791163141693,M,6,0,0,0,1,0,1,뒷산의 새 이야기 - 처음 만나는 산새 관찰기,https://image.aladin.co.kr/product/26056/41/cover/k912737052_1.jpg
9791158711634,F,8,0,0,0,1,0,15,"내 몸이 왜 이럴까? 도와줘요, 테라피! - 놀라운 우리 몸",https://image.aladin.co.kr/product/26179/95/cover/k942737456_1.jpg
9791164407217,F,20,0,0,0,1,0,15,미래의 온도,https://image.aladin.co.kr/product/25950/17/cover/k642737809_1.jpg
9791190779227,M,40,0,0,0,1,0,13,참 쉬운 진화 이야기,https://image.aladin.co.kr/product/26028/14/cover/k322737958_1.jpg
9788950983116,F,40,0,0,0,1,0,12,정재승의 인간 탐구 보고서 5 - 인간의 감각은 화려한 착각이다,https://image.aladin.co.kr/product/25732/69/cover/8950983117_1.jpg
9791186316207,F,30,1,0,0,1,1,6,"날개가 바꾼 역사 :새, 벌, 복엽기 그리고 펄럭펄럭 날개를 가진 모든 것",https://image.aladin.co.kr/product/26010/4/cover/k002737422_1.jpg
9791158362119,F,8,0,0,0,1,1,13,일하는 개들 =Time of dogs,https://image.aladin.co.kr/product/25702/8/cover/k052736662_1.jpg
9791163632801,F,40,1,0,0,1,1,3,(달라도 괜찮아) 더불어 사는 다문화 사회,https://image.aladin.co.kr/product/25631/14/cover/k362735215_1.jpg
9791165960513,F,8,1,0,0,1,1,9,(뿐뿐 과학 도감) 우주,https://image.aladin.co.kr/product/25449/4/cover/k442633513_1.jpg
9791130633404,F,40,0,0,0,1,0,11,뿐뿐 과학 도감 : 식품 첨가물 - 캐릭터와 놀았을 뿐! 지식이 절로 쌓였을 뿐!,https://image.aladin.co.kr/product/26055/73/cover/k582737050_1.jpg
9791130632674,F,40,0,0,0,1,1,11,(뿐뿐 과학 도감) 광물,https://image.aladin.co.kr/product/25684/85/cover/k142735343_1.jpg
9791165960520,F,40,1,1,0,1,1,11,(뿐뿐 과학 도감) 원소,https://image.aladin.co.kr/product/25449/8/cover/k592633513_1.jpg
9788963193946,F,8,0,0,0,1,0,9,코로나 탐구 생활 - 생활 습관에서 지구 환경까지,https://image.aladin.co.kr/product/25955/77/cover/8963193942_1.jpg
9791188215546,F,20,1,1,0,1,1,9,"선생님, 코로나19가 뭐예요? :민주주의와 정의로 이겨 내는 코로나19",https://image.aladin.co.kr/product/25852/85/cover/k132737369_1.jpg
9788980714995,F,14,0,0,0,1,0,18,경제를 알면 세상이 보여!,https://image.aladin.co.kr/product/26010/67/cover/8980714998_1.jpg
9788998120733,F,20,0,1,0,1,1,19,(초등학생을 위한 똑똑한) 돈 설명서 :어떻게 돈을 벌고 저축하고 쓰고 불리고 기부할까?,https://image.aladin.co.kr/product/26013/25/cover/8998120739_1.jpg
9788955825886,M,40,0,0,0,1,1,8,모래알이 휴대폰이 될 때까지 글로벌 경제 교실,https://image.aladin.co.kr/product/25920/45/cover/8955825889_1.jpg
9788964964125,F,40,1,0,0,1,1,3,여기는 마실장이어라 :나와 이웃을 살리는 우리동네 꼬꼬마 시장,https://image.aladin.co.kr/product/22713/96/cover/8964964128_1.jpg
9791161722337,F,40,1,1,0,1,1,2,(크리에이터를 꿈꾸는 어린이를 위한) 유튜브 탐구 생활,https://image.aladin.co.kr/product/23824/7/cover/k642639288_1.jpg
9788974784300,M,20,0,0,0,1,0,9,주식회사 6학년 2반 - 경제가 쉬워지는 재미있는 경제동화,https://image.aladin.co.kr/product/25116/39/cover/8974784300_1.jpg
9791161727820,M,40,0,1,0,1,1,12,미디어 리터러시 쫌 아는 10대 :보이는 대로 보지 않는 법,https://image.aladin.co.kr/product/25656/84/cover/k082735144_1.jpg
9791161722412,M,8,1,0,0,1,1,19,질문하는 경제 사전,https://image.aladin.co.kr/product/24275/74/cover/k482630788_1.jpg
9791163270966,F,60,0,0,0,1,0,3,나를 지키는 열두 가지 말 - 단단한 자존감을 만드는 당당한 말 한마디의 힘,https://image.aladin.co.kr/product/26175/93/cover/k192737451_1.jpg
9788930237956,F,50,1,1,0,1,1,5,Why? 재활용 과학,https://image.aladin.co.kr/product/24325/63/cover/8930237959_1.jpg
9788930237932,F,40,1,1,1,1,1,17,Why? 악기와 소리,https://image.aladin.co.kr/product/21768/54/cover/8930237932_1.jpg
9788930237949,F,14,1,1,1,1,1,9,Why? 세균과 바이러스,https://bookthumb-phinf.pstatic.net/cover/163/196/16319611.jpg?type=m1&udate=20200401
9788930237963,F,8,0,1,0,1,0,19,Why? 화장과 화장품,https://image.aladin.co.kr/product/25216/71/cover/8930237967_1.jpg
9791191131062,F,40,0,0,0,1,0,6,조금 많이,https://image.aladin.co.kr/product/25967/85/cover/k982737358_1.jpg
9788962472394,F,30,0,0,0,1,0,7,"봉쭌TV, 가짜 뉴스를 조심해!",https://image.aladin.co.kr/product/26192/76/cover/8962472392_1.jpg
9788983898555,F,40,1,0,0,1,1,9,어린이를 위한 바이러스 연구소 =Must know virus story for children,https://image.aladin.co.kr/product/24825/38/cover/8983898550_1.jpg
9788962472165,F,14,1,0,0,1,0,3,메주 선생님을 연극에 초대합니다,https://image.aladin.co.kr/product/24132/36/cover/8962472163_1.jpg
9788983895981,M,20,1,1,0,1,0,18,어린이를 위한 무역의 모든 것 =All about trade for children,http://image.aladin.co.kr/product/5524/95/cover/8983895985_1.jpg
9788967358556,F,20,1,0,0,1,0,4,"홀로 선 자들의 역사 :조선의 누정, 비경에 숨은 이야기를 찾아서",https://image.aladin.co.kr/product/26003/48/cover/8967358555_1.jpg
9788927811978,F,30,0,0,0,1,0,3,나의 캠핑 아지트,https://image.aladin.co.kr/product/25911/27/cover/8927811976_1.jpg
9788927811961,F,40,1,0,0,1,0,3,나의 캠핑 요리 :야외 생활이 풍요로워지는 50가지 캠핑 요리법 제안,https://image.aladin.co.kr/product/25911/27/cover/8927811968_1.jpg
9791186542637,F,8,1,0,0,1,0,16,그림 속에 숨겨진 조선 역사,https://image.aladin.co.kr/product/25871/62/cover/k512737463_1.jpg
9788964452318,F,40,0,0,0,1,0,10,마키아벨리의 꿈,https://image.aladin.co.kr/product/25783/7/cover/8964452313_1.jpg
9788954676281,F,20,1,0,0,1,0,1,영원한 유산 :심윤경 장편소설,https://image.aladin.co.kr/product/25872/75/cover/8954676286_1.jpg
9788954676236,F,40,1,0,0,1,0,1,당신은 첫눈입니까,https://image.aladin.co.kr/product/25801/82/cover/8954676235_1.jpg
9788901247939,F,14,1,0,0,1,0,12,나는 9급 공무원입니다 :88년생 요즘 공무원의 말단 공직 분투기,https://image.aladin.co.kr/product/25954/73/cover/8901247933_1.jpg
9791189178321,F,40,0,0,0,1,1,18,둘이서 살아간다는 것 :사쿠라기 시노 장편소설,https://image.aladin.co.kr/product/25913/81/cover/k102737690_1.jpg
9788954445696,F,40,0,0,0,1,0,1,달에 울다,https://image.aladin.co.kr/product/25912/11/cover/8954445691_1.jpg
9791158512019,F,40,0,0,0,1,0,4,"삶, 죽음, 그리고 세상에서 가장 신비로운 물고기",https://image.aladin.co.kr/product/25918/94/cover/k572737695_2.jpg
9791165508937,F,40,0,0,0,1,1,16,이불 밖은 위험해 :김이환 소설집,https://image.aladin.co.kr/product/25912/49/cover/k122737699_1.jpg
9791191248029,F,40,0,0,0,1,1,1,당신의 자리는 비워둘게요 :영화가 끝나고 도착한 편지들,https://image.aladin.co.kr/product/25909/4/cover/k502737593_2.jpg
9791160870725,F,8,1,0,0,1,0,16,보물섬,https://image.aladin.co.kr/product/25908/93/cover/k102737593_1.jpg
9791190061254,F,20,0,0,0,1,0,8,바다 마을 다이어리 in 통영 :당신이 누구인지 잊었다면,https://image.aladin.co.kr/product/25906/69/cover/k812737592_1.jpg
9791165793203,F,40,1,0,0,1,1,9,화이트블러드 =임태운 장편소설 /White blood,https://image.aladin.co.kr/product/25892/66/cover/k702737664_1.jpg
9791190078153,F,14,0,0,0,1,0,17,"다시, 대화가 필요한 시간 :사람과 사람을 이어주고, 인간관계의 장벽을 허무는 대화법",https://image.aladin.co.kr/product/25894/8/cover/k402737771_1.jpg
9788932038124,F,50,1,0,0,1,1,1,모든 것은 영원했다 :정지돈 장편소설,https://image.aladin.co.kr/product/25891/82/cover/8932038120_2.jpg
9788978894555,F,40,0,0,0,1,0,18,한 평 반의 행복 :유선진 산문집,https://image.aladin.co.kr/product/25870/96/cover/8978894550_1.jpg
9791190727495,F,20,0,0,0,1,0,12,"오늘 아침, 나는 책을 읽었다 :선비의 독서법, 연암의 산문 미학",https://image.aladin.co.kr/product/25869/7/cover/k802737460_1.jpg
9791190727488,F,14,0,0,0,1,0,12,비슷한 것은 가짜다 :연암 박지원의 예술론과 인생론,https://image.aladin.co.kr/product/25871/37/cover/k232737463_1.jpg
9791197237218,F,40,0,0,0,1,1,10,아름다움을 만드는 일 :윌리엄 모리스 산문선,https://image.aladin.co.kr/product/24790/62/cover/k642737365_1.jpg
9791188605156,F,40,0,0,0,1,0,12,"아무튼, 후드티",https://image.aladin.co.kr/product/25860/97/cover/k772737468_1.jpg
9791190641296,F,14,0,0,0,1,1,4,"아, 단단히 끼였다 :신입과 꼰대 그 사이 어디쯤",https://image.aladin.co.kr/product/25860/38/cover/k782737367_1.jpg
9791166113239,F,40,0,0,0,1,0,16,연애의 행방,https://image.aladin.co.kr/product/25836/92/cover/k282736538_1.jpg
9791191119961,F,14,0,0,0,1,0,10,우리가 어떻게 우연일 수 있겠어,https://image.aladin.co.kr/product/25852/16/cover/k002737368_1.jpg
9791187440734,F,40,0,0,0,1,0,4,비빔툰 시즌2 : 2 : 수고했어요 오늘 하루도,https://image.aladin.co.kr/product/25852/67/cover/k932737369_1.jpg
9791190473491,F,30,0,0,0,1,0,9,이 정도 거리가 딱 좋다 :황보름 에세이,https://image.aladin.co.kr/product/25836/91/cover/k262736538_1.jpg
9788932920733,F,14,1,0,0,1,1,8,한순간에 :수잰 레드펀 장편소설,https://image.aladin.co.kr/product/25835/3/cover/8932920737_1.jpg
9791161110615,F,20,0,0,0,1,0,4,당나귀와 함께한 세벤 여행 :로버트 루이스 스티븐슨의 명작 에세이,https://image.aladin.co.kr/product/25818/64/cover/k142736430_1.jpg
9791165793241,M,8,0,0,0,1,0,2,클로리스 :라이 커티스 장편소설,https://image.aladin.co.kr/product/25811/40/cover/k382736334_1.jpg
9791186602577,F,14,1,0,0,1,1,9,앞으로 올 사랑 :디스토피아 시대의 열 가지 사랑 이야기,https://image.aladin.co.kr/product/25818/5/cover/k492736439_1.jpg
9791190382304,F,14,0,0,0,1,1,2,다만 나로 살 뿐 :원제 스님의 정면승부 세계 일주,https://image.aladin.co.kr/product/25811/27/cover/k122736334_1.jpg
9791190382298,F,40,0,0,0,1,1,2,다만 나로 살 뿐 :원제 스님의 정면승부 세계 일주,https://image.aladin.co.kr/product/25811/23/cover/k172736334_1.jpg
9791196679248,F,8,0,0,0,1,0,4,"하루는 열심히, 인생은 되는대로 :여하연 에세이",https://image.aladin.co.kr/product/25809/76/cover/k842736332_1.jpg
9791190885461,M,14,1,0,0,1,0,1,여기 우리 마주 외 :제66회 現代文學賞 수상소설집,https://image.aladin.co.kr/product/25696/94/cover/k382736566_1.jpg
9791190090261,F,8,1,0,1,1,1,1,천 개의 파랑 :천선란 장편소설,https://image.aladin.co.kr/product/24895/69/cover/k882632470_2.jpg
9791196756949,F,8,1,0,1,1,1,1,그 환자,https://image.aladin.co.kr/product/24817/53/cover/k262631039_1.jpg
9791136258397,F,14,1,0,0,1,1,1,헤더브레 저택의 유령 :루스 웨어 장편소설,https://image.aladin.co.kr/product/25854/67/cover/k252737361_1.jpg
9791160075427,F,8,1,0,0,1,0,4,옛날 옛적 어느 마을에 시체가 있었습니다,https://image.aladin.co.kr/product/25636/42/cover/k572735310_1.jpg
9788937479892,F,8,1,0,0,1,0,1,죽은 이들의 뼈 위로 쟁기를 끌어라 :올카 토카르추크 장편소설,https://image.aladin.co.kr/product/25188/9/cover/8937479893_1.jpg
9788934992653,F,8,1,0,0,1,1,1,추억 수리 공장 :이시이 도모히코 장편소설,https://image.aladin.co.kr/product/24790/60/cover/8934992654_1.jpg
9791189571351,F,14,1,0,0,1,1,1,스완 :오승호(고 가쓰히로) 장편소설,https://image.aladin.co.kr/product/25405/60/cover/k312633016_1.jpg
9791158791513,F,14,1,0,0,1,0,17,살인자의 동영상 :마이크 오머 장편소설,https://image.aladin.co.kr/product/25703/39/cover/k192736665_1.jpg
9788932912646,M,60,1,0,0,1,0,15,스웨덴 기사 :레오 페루츠 장편소설,https://image.aladin.co.kr/product/25677/45/cover/8932912645_1.jpg
9791189337094,F,8,0,0,0,1,0,17,언제나 양해를 구하는 양해중 씨의 19가지 그림자,https://image.aladin.co.kr/product/25224/91/cover/k512633806_1.jpg
9788950992071,F,20,1,0,0,1,0,18,다정한 유전 :강화길 소설,https://image.aladin.co.kr/product/25359/50/cover/8950992078_1.jpg
9791191115086,M,8,0,0,0,1,0,4,세상의 모든 책 미스터리,https://image.aladin.co.kr/product/25606/54/cover/k262735112_1.jpg
9788968332685,F,8,0,0,0,1,0,5,젊은 베르테르의 슬픔,https://image.aladin.co.kr/product/24801/63/cover/8968332681_1.jpg
9791160544251,F,30,0,0,0,1,1,7,레인보우 스테이트 살인사건 :윤민채 소설,https://image.aladin.co.kr/product/25921/32/cover/k512737708_1.jpg
9791190473507,F,8,0,0,0,1,0,17,노인과 바다,https://image.aladin.co.kr/product/25901/23/cover/k892737879_2.jpg
9788936459345,M,40,1,0,0,1,1,1,1931 흡혈마전 :김나경 장편소설,https://image.aladin.co.kr/product/25819/59/cover/8936459341_1.jpg
9791191071115,F,40,0,0,0,1,0,1,유랑의 달 :나기라 유 장편소설,https://image.aladin.co.kr/product/25493/16/cover/k772633924_1.jpg
9788954674805,F,40,1,0,1,1,1,16,너라는 생활 :김혜진 소설,https://image.aladin.co.kr/product/25151/81/cover/8954674801_1.jpg
9788934992301,F,50,1,0,0,1,1,1,목마름 :요 네스뵈 장편소설,https://image.aladin.co.kr/product/25064/49/cover/8934992301_1.jpg
9791189571368,F,40,1,0,0,1,0,4,"교실이, 혼자가 될 때까지 :아사쿠라 아키나리 장편소설",https://image.aladin.co.kr/product/25680/12/cover/k282735349_1.jpg
9788954445474,F,14,0,0,0,1,0,1,토우의 집 :권여선 장편소설,https://image.aladin.co.kr/product/25747/51/cover/8954445470_1.jpg
9788954670470,F,14,0,0,0,1,0,1,새로운 오독이 거리를 메웠다 :이수명 시집,https://image.aladin.co.kr/product/25633/17/cover/8954670474_1.jpg
9791190758154,F,14,1,0,1,1,1,16,여름비 :마르그리트 뒤라스 소설,https://image.aladin.co.kr/product/24790/60/cover/k622632708_1.jpg
9791160404463,F,20,1,0,1,1,0,12,천장이 높은 식당 :이정연 장편소설,https://image.aladin.co.kr/product/24790/63/cover/k982736870_1.jpg
9791160946925,F,40,0,0,0,1,0,19,아직 오지 않은 나에게 :이정록 청춘 시집,https://image.aladin.co.kr/product/25684/5/cover/k172735341_1.jpg
